symbol,date,f_close_kalman,f_ema_fast_mid,f_ema_mid_slow,f_rsi,f_chop,f_macd_hist,f_macd_below_zero,f_bb_pos,f_vol_ratio,f_dist_resistance,f_ema_cross,f_golden_cross,f_death_cross,f_doji,f_dragonfly,f_gravestone,f_breakout,label
XRP/USDT,2025-09-30,-0.01827053352807055,0.009815856079559919,0.02553473631840012,0.4537021482221572,0.5081873894399616,-0.0037080658128312814,1,0.36437563147206353,0.896688950195891,0.11908107348601937,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-01,0.015178625580465118,0.011750683424694567,0.024448585595795016,0.5218128688883743,0.5128649628371631,-0.0005729559991659867,1,0.6595695282308802,1.2056921368882605,0.08048160081397315,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-02,0.041715282525187594,0.01655785073968985,0.023695749845369554,0.5727988265121104,0.5650742348435444,0.003276932658699649,1,0.945034237712413,1.2918387719067124,0.04833985981769721,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-03,0.03796719625131258,0.02091766674374665,0.023655951685610813,0.5734489878974347,0.5597365989506315,0.005599512244552698,1,0.9128363652050661,1.0981961694126876,0.047926055063978214,1,0,0,1,0,0,0,0
XRP/USDT,2025-10-04,0.012219227569427504,0.022459658747976025,0.024046664244775015,0.5223655923433101,0.5743517144616839,0.005443956218431063,0,0.7142249188478783,0.6109338205033067,0.0732019538487451,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-05,0.011413424336295178,0.02330983193636039,0.023857929360380253,0.5231323105415486,0.5872860572205857,0.005045359676471049,0,0.7177495202353456,0.9382876853868535,0.07276829309357846,1,0,0,1,0,0,0,0
XRP/USDT,2025-10-06,0.01603280726240657,0.024516153053611663,0.023566488189882162,0.5355766149963282,0.5497674866682807,0.004934878899980433,0,0.7362231476556961,1.0201180384940347,0.06609108857879054,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-07,-0.02750578404052006,0.021480662364688197,0.024259693946810237,0.4441155411411145,0.5617445640696733,0.0018210848794576356,1,0.3548227560610832,1.309661574967184,0.08688639551192155,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-08,-0.01637057665776358,0.01875319090659843,0.023661562853640305,0.4641432821399028,0.5367817650461757,0.0002625256365479827,1,0.44112398705340794,0.754731389161027,0.07643157273327081,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-09,-0.03895693601859514,0.013929806311574342,0.023785083447772325,0.41863885952534974,0.5103524627774306,-0.00248548722499814,1,0.19169411366117695,0.9589019367315107,0.10624174726098294,1,0,0,0,0,0,0,0
XRP/USDT,2025-10-10,-0.17229316123190277,-0.009259334134423973,0.026433636164113667,0.2637322856571744,0.1860948172479606,-0.016419177585972083,1,-0.2914804842177038,4.1906088276946125,0.3077117786027675,0,0,1,0,0,0,0,1
XRP/USDT,2025-10-11,-0.15474725138108988,-0.030355047234397844,0.024712595278155138,0.2714658675491151,0.2032051148362968,-0.02351800649273026,1,-0.06809368899392598,2.388446355406435,0.3013980435786558,0,0,0,1,0,0,0,1
XRP/USDT,2025-10-12,-0.09396793963118967,-0.03894415919777411,0.022168702324921654,0.36311661664948425,0.2231592046785866,-0.02142861784452947,1,0.16631289688306924,1.5610708632465498,0.22608970809271423,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-13,-0.06044126414124623,-0.04289734663384508,0.02063879604442881,0.4055066901308965,0.22881369796770415,-0.017219028670043428,1,0.2824164082428137,1.3096700024124803,0.18985106709657615,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-14,-0.08876660490637373,-0.05356037656001188,0.020356361752442566,0.37037389063067006,0.24394205171236794,-0.01704153774603282,1,0.21208508736626008,1.3877684940096857,0.23828546318859117,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-15,-0.11206276445167958,-0.0675785530988728,0.019782272623162702,0.3414826711195791,0.24658608747776842,-0.01838909759203812,1,0.17222043371784237,0.8789685140599203,0.2857439130615124,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-16,-0.13080487874286384,-0.08426188189834144,0.018920532910350604,0.3175492980748825,0.2501440659099185,-0.02046434324249309,1,0.14846672677759773,1.1583084774694812,0.3315292096219933,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-17,-0.1317848715329421,-0.09923731778779886,0.017579266434446822,0.30790564697441,0.26742544031088583,-0.021186717867243084,1,0.1653786809011186,1.3049081553416189,0.3514998256016742,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-18,-0.0976337900786621,-0.10436051845909913,0.015725022308463836,0.34876913943794763,0.2662809834821572,-0.017589156514092628,1,0.2646240287951684,0.39068056427841147,0.31369723681980005,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-19,-0.07818718156275209,-0.10785329963811599,0.014296367008645316,0.3677728607234688,0.2683027097912804,-0.013330028401791517,1,0.32469711078474905,0.48415769445592766,0.29655345491049023,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-20,-0.034590431365677826,-0.10235002133540218,0.012811461452548085,0.42772090131420243,0.28939362506139915,-0.006584801726906719,1,0.4744518833332409,0.7362508047224896,0.24250440917107582,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-21,-0.057061766161601656,-0.10757740924553146,0.01213361938038087,0.3992601849958542,0.30420050054591763,-0.003875881099493425,1,0.4082503707474729,0.7915014834960176,0.2797456857402361,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-22,-0.07243607244767994,-0.11446293424514345,0.011234608551598349,0.37781730540652875,0.31625251323425246,-0.0029596945442996385,1,0.33995561507822153,0.7363763190146855,0.3108639573730283,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-23,-0.05521601647077454,-0.11487793810442729,0.0100283740934972,0.3960424756109085,0.3218567759598516,-0.0008557876212989483,1,0.43012888724263576,0.47709957410895043,0.2944418925126322,0,0,0,0,0,0,0,1
XRP/USDT,2025-10-24,-0.008702177968336998,-0.10562659447684082,0.008854854113110952,0.46150014239104237,0.6045805469587104,0.0038691332925972544,1,0.7442040781699713,0.6263322058378699,0.2348324901406207,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-25,0.022658797958333345,-0.09492000273292932,0.008090752310829787,0.5043391458552329,0.5886122961999123,0.008933888557049357,1,0.9078599738409645,0.5371663674831251,0.19411379483030944,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-26,0.038244145483403734,-0.08472412043526215,0.007599913868890321,0.5280508938396901,0.5454526615027784,0.013124115725988072,1,0.9611147544400306,0.4735156589170786,0.17145988435811194,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-27,0.030213872798483688,-0.07822895453620982,0.007278977783235084,0.5215740818810225,0.5111283334788017,0.015332827450547225,1,0.9149627657591295,0.6518135344367605,0.1768413059984815,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-28,0.016481344436044643,-0.07432534139313433,0.006946429473769459,0.5047143036153287,0.4890213710180092,0.01566893655859413,1,0.8105979541129487,0.7000619257496117,0.19067373434739185,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-29,-0.0038837387060698934,-0.07380944042485646,0.006555599122953241,0.47591136357373576,0.47964011212460583,0.014253501576880016,1,0.671285210562347,0.7195256582502386,0.21551250882283757,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-30,-0.04290422329074899,-0.08018333220785691,0.006045356585278974,0.42186468869591903,0.48679591986487486,0.010385988078564957,1,0.41064439724797047,0.974922716281964,0.2707744024925185,0,0,0,0,0,0,0,0
XRP/USDT,2025-10-31,-0.013848189303404394,-0.07706500633300992,0.005281966526479544,0.4635157149358405,0.5510302071689532,0.008881825611095772,1,0.5404468161256525,0.8116458428526135,0.23512770450651474,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-01,-0.014116254133424898,-0.07643444346712415,0.004706429554294286,0.4612789284643486,0.5661866509181483,0.007814675452832324,1,0.502546972313682,0.3145430481834111,0.07671735919849906,0,0,0,1,0,0,0,0
XRP/USDT,2025-11-02,-0.005156004660757781,-0.07397839465252411,0.004156390531691141,0.47455987651190207,0.5684328774782874,0.00744732851908902,1,0.5374748516219542,0.41614952154894164,0.06759805279613719,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-03,-0.08272690332978988,-0.08950984766337795,0.003456775348149456,0.37386440002131943,0.5254516902480223,0.0017561401367932406,1,0.018428677188562344,1.4448254639985267,0.1679511603740906,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-04,-0.11368312843575089,-0.10636559829536973,0.0022422524878493552,0.3368811691245133,0.4189028687584379,-0.0052224592361638095,1,-0.06391433695487195,2.650713653951416,0.22318958871808825,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-05,-0.05301244654361492,-0.10332002643826532,0.0012062109051762771,0.4187499594432363,0.4500135189413584,-0.0048223715013124505,1,0.22044969415487614,1.5827540562207234,0.15120348241720719,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-06,-0.09655382005950211,-0.1185326064499479,1.001006164497413e-05,0.37204587072775164,0.48030411194648326,-0.00826051586713519,1,0.047788403308191826,1.3466175960250661,0.21893357433348382,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-07,-0.04980085238579341,-0.11542815054776917,-0.0008969942526276505,0.42624590698896236,0.49515664621239996,-0.0062716008114084105,1,0.260034446229277,1.331727488254169,0.16502548155826202,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-08,-0.05619975888874467,-0.11981434059628472,-0.0018666469622282903,0.41527641195828446,0.4858756249134108,-0.00550512934778615,1,0.24940557561069104,0.6264312279379437,0.17985391243493834,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-09,-0.02105452474932392,-0.11405437261978202,-0.0024962847403985945,0.4566253412461458,0.4998417505658175,-0.0020757278842222695,1,0.411103519463953,0.6553635964823328,0.14001352379342394,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-10,0.04059786494415719,-0.0981083186316831,-0.0025911239608280697,0.5284474900227472,0.5267578714207007,0.004381933103623263,1,0.734278545326443,1.4736134359989184,0.06789390340459224,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-11,-0.013420158595841048,-0.10178335174215412,-0.0033228472801793054,0.47190862089043073,0.5525924161390846,0.005273006460161437,1,0.4989558982868736,0.9460719292696805,0.12795316746811608,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-12,-0.013506574306251842,-0.10024495840434601,-0.0039005606889409876,0.470457743212885,0.6003316027081056,0.0055891342033224335,1,0.5177434257797819,1.0334335851274592,0.1296536705892205,0,0,0,1,0,0,0,0
XRP/USDT,2025-11-13,-0.03681173030262818,-0.10443667688162214,-0.004741086507656938,0.44376542574486294,0.6150777235972843,0.00411808249664903,1,0.38260469907878425,1.857740087734315,0.16146393972012918,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-14,-0.0630715827051673,-0.11285177593068105,-0.0058369582454149155,0.41355138384543383,0.6139861236709955,0.0010292897884479513,1,0.2356434344163433,1.4630305975318822,0.20193378781802782,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-15,-0.060131713328121957,-0.1172981100433807,-0.006770912865428036,0.4108164960237422,0.6204890455212095,-0.0009869539237288931,1,0.2521575408252474,0.5606483854954476,0.15358483819059535,0,0,0,1,0,0,0,0
XRP/USDT,2025-11-16,-0.06330749038474913,-0.12276018843756108,-0.007785972938662653,0.401828113329433,0.6272061312988074,-0.0025911960277962805,1,0.21846808402244003,0.8345454639126414,0.16519933179827526,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-17,-0.07750477703871342,-0.13165702675694793,-0.009039447274252084,0.3812055485965919,0.6163545374868213,-0.004759478218494913,1,0.13424173622180433,1.37311481938894,0.1927716411702177,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-18,-0.04975099822333889,-0.13037262652275572,-0.009681286808837893,0.4149912708927828,0.6185132049642044,-0.003859305870178487,1,0.2722612238534683,1.183986121207514,0.16399061879848453,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-19,-0.08746635738166696,-0.14397901173160632,-0.011339275228096378,0.3711781325970617,0.5494391060764565,-0.006259786093720608,1,0.07998506049363698,1.4570609895934434,0.22324390937529628,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-20,-0.12374770744392617,-0.16381703731722894,-0.01346401093918313,0.3324944432639832,0.5069136381589145,-0.010874817241112276,1,-0.03184223665681377,1.7155616802907836,0.2904645232261613,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-21,-0.1332438068156048,-0.1806127944770782,-0.015426716117847006,0.31664891996415034,0.4199288894627663,-0.014529472766970565,1,0.012334171962418304,1.8619518306385352,0.32287662104669634,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-22,-0.12211680701595425,-0.1908407550913569,-0.01698538604730223,0.31664891996415034,0.41702031048309735,-0.015472953568634184,1,0.09796652928806468,0.48813270530939146,0.32287662104669634,0,0,0,1,0,0,0,1
XRP/USDT,2025-11-23,-0.0710416424214152,-0.18407632952899006,-0.017313352159210562,0.3847930147983362,0.4135371225416778,-0.011035791481039054,1,0.2785969044320914,0.7251230919352443,0.2594797716070469,0,0,0,0,0,0,0,1
XRP/USDT,2025-11-24,0.008932886237985369,-0.16175029997616638,-0.0164617713828596,0.48527167310899033,0.4236865353522257,-0.0019579130753967482,1,0.5907752394529013,1.1591926639490853,0.15855629376907893,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-25,-0.0022453363509622264,-0.15790727148296038,-0.017233195573859907,0.47351370900017203,0.43391961755261627,0.0030137916966386374,1,0.5770515918406502,0.8698804237015898,0.1718125681075191,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-26,0.00653142851310259,-0.15013847831515137,-0.017566222703569796,0.4846660583545923,0.4300548613157303,0.006945015986143194,1,0.6581830305434967,0.6300508637556578,0.16079701344847747,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-27,-0.0036772130905614944,-0.1470979277405485,-0.018290990774367757,0.47259561450200677,0.5110816435942387,0.008884079471494454,1,0.6371285477148692,0.4858475756249927,0.17314423382881042,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-28,-0.01170198180000508,-0.14512027206326694,-0.019033448718407887,0.4617979063105116,0.5371006650077769,0.009466955892095508,1,0.6027780256153192,0.8141190347725029,0.18412479926588668,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-29,-0.0018083882298437239,-0.13939124705056327,-0.019329457768434435,0.4753400708059704,0.5302867539877456,0.010176136295831207,1,0.6650653993823908,0.33229976052674387,0.03902948793675319,0,0,0,0,0,0,0,0
XRP/USDT,2025-11-30,-0.020517663050063584,-0.1405855555054623,-0.02033230722420752,0.44923073868005853,0.5182675875851877,0.009347701843112377,1,0.5622205662476234,0.3193114328157795,0.06116009280742466,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-01,-0.07061976025298215,-0.15412332568304177,-0.022546420668694552,0.38677494420674385,0.5317703438558352,0.005114034057180124,1,0.2722359276293183,1.0431100967005422,0.12666896585702314,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-02,-0.012748918436393654,-0.1423448632651455,-0.021779689339956124,0.46563258966339355,0.5422577808167043,0.005700022073339673,1,0.5940844081076624,0.7965528098167596,0.06204718558424668,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-03,0.006879911570583983,-0.13436906320551137,-0.02171036680447448,0.49097587849954927,0.5186739757274267,0.007416373739837621,1,0.6878589418261044,0.7037011598932144,0.040589734255551485,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-04,-0.036032745217592234,-0.1413499506967589,-0.023413430559326858,0.4395982148983131,0.5124151231697226,0.005769888379328951,1,0.4102537288550263,0.6629240719517017,0.09103053435114497,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-05,-0.05859932384613887,-0.14899520926153145,-0.024937077707320815,0.41148321980696456,0.5485512020142167,0.002692010776023774,1,0.2005548067346399,0.6229695624387976,0.12406606370428613,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-06,-0.054804536046022576,-0.15186979017750737,-0.025767240580361405,0.4098791990417057,0.6015115281969492,0.000684251411364427,1,0.12624595583692197,0.2925984091899755,0.12600324979073318,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-07,-0.04419453437801878,-0.15192330359224054,-0.026305513771431494,0.41914522895087375,0.6384553560566195,8.398677688461266e-05,1,0.1743856676077443,0.5884037429452057,0.11867723314744151,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-08,-0.028142352522893037,-0.14877423496241868,-0.026529152547273272,0.43925022683776044,0.6113830822339998,0.0008523021385185434,1,0.30059116700420335,0.6408373234501727,0.10345493148040914,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-09,-0.011135518545308958,-0.14326912212981313,-0.026551199674716183,0.4632316866788316,0.6162933804451738,0.0025608064537614187,1,0.43922867450487485,0.8677798894442761,0.08574684265501857,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-10,-0.03758388382871064,-0.1481527887508484,-0.02800890948082953,0.4258612252854613,0.6075601399750301,0.001873597542146071,1,0.24284852092542708,1.0198013790298206,0.11999216377705951,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-11,-0.03748268322423857,-0.1490283042057177,-0.028728550056274255,0.42142671483939315,0.6035815359016949,0.0013208889725398816,1,0.24935368530200486,1.1215547752996695,0.12428711897738454,0,0,0,1,0,0,0,0
XRP/USDT,2025-12-12,-0.045524082191757125,-0.1523081717850995,-0.029774144391999078,0.40590382952051507,0.6544077706630925,0.00033411625767008343,1,0.19233671658564158,0.7039996192155948,0.13918501544286135,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-13,-0.034737190358716724,-0.15097196809929897,-0.03012965162179663,0.4191565178394324,0.6565481593424949,0.0004365687246066774,1,0.27858260196783535,0.4161886595566776,0.13056805260295645,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-14,-0.05083263707626779,-0.15624430792849245,-0.0314966334858489,0.39189711859566906,0.6363926455071923,-0.0006695386099373116,1,0.1401321716921345,0.46085171103958983,0.1558835422563688,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-15,-0.08155082088828396,-0.16877507146592757,-0.033760674104812385,0.34774987962519843,0.524620846908375,-0.003807901527969745,1,-0.041741295647740116,1.2055759045628702,0.2047837310995206,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-16,-0.06033757518338226,-0.16864024962048818,-0.03398246071321708,0.377469831406057,0.48055540222277093,-0.00413540171153385,1,0.12865953928589016,1.0598766425180466,0.1850546717106286,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-17,-0.08487046714947744,-0.18052277295487937,-0.03617623207864532,0.3418982469712772,0.4980543649667107,-0.006301997658459545,1,-0.04067023546369352,1.151549428591209,0.22768024910076765,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-18,-0.10238251254316258,-0.19396983164466905,-0.03840867215450682,0.31556125804239316,0.48389682898829156,-0.00907195905896768,1,-0.057164052049352855,1.318364631723177,0.2651028988714316,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-19,-0.0472234515149189,-0.18355356867411193,-0.03706971957740247,0.40636713848435085,0.46962506326632597,-0.005940252462306665,1,0.2832371980330045,1.4360229416726304,0.19777917452336052,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-20,-0.031864474751656,-0.17924017040032497,-0.03718767630719116,0.42598273821894095,0.47768245344337074,-0.0027751109032550024,1,0.3760759939282042,0.5284742538110319,0.18272562710111195,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-21,-0.03402923139265614,-0.17870102009910652,-0.037990977300777704,0.41910878061763485,0.45970783126969456,-0.000718572077644984,1,0.36645660774908,0.5600367597792835,0.18961660510846384,0,0,0,0,0,0,0,0
XRP/USDT,2025-12-22,-0.03913728868371156,-0.1795669110128327,-0.03896240278448754,0.4077215611118658,0.45006393021787544,0.00037567659746892506,1,0.33994119347530943,0.9592370519199126,0.20086120884314437,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-23,-0.049781771836089984,-0.18313079604398427,-0.040287368845985584,0.3882212776285929,0.4922777359524862,0.0003705437490038963,1,0.26360583715773345,0.8568342825193883,0.2206683036190883,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-24,-0.05017459732128791,-0.18478742912079227,-0.04119664506032994,0.3814809322432838,0.5467791192799365,0.0003438371964271994,1,0.2568897004719616,0.6748246370285225,0.22761434399828212,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-25,-0.059708095093712776,-0.1896567747655104,-0.042623230261106794,0.3621869710389818,0.5522480121839316,-0.0003726888469140904,1,0.1761417092411549,0.5347135745050242,0.24784459238240747,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-26,-0.04912722949906856,-0.18883394409624513,-0.04303217529010386,0.37470495164632617,0.5458583583310095,-5.19430750571346e-05,1,0.25363209850763613,0.8734044179736107,0.24033194120518528,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-27,-0.030645300006474484,-0.18378283110814767,-0.04287034649711199,0.4082813504023761,0.5693290102009062,0.0015222189270076478,1,0.4177937382451874,0.3661437764363781,0.22060314918601548,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-28,-0.03162727445184713,-0.182786940197047,-0.04357246517146891,0.40196321579064853,0.576553952516396,0.002519180325902677,1,0.4004296810262821,0.32332642130235406,0.2259032915192452,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-29,-0.03560976975052883,-0.1830422346205279,-0.04444796212908512,0.3902408680278178,0.5957183642116339,0.002882375544725732,1,0.32512039101852486,0.8774268075002958,0.23557380592176352,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-30,-0.01962659725183684,-0.17732206029461167,-0.04421933475884329,0.4234770777117609,0.5753219509936681,0.004157999163397312,1,0.5354679533858486,0.6340055906801529,0.21793779292714105,0,0,0,0,0,0,0,1
XRP/USDT,2025-12-31,-0.034563046551573204,-0.17964899817021077,-0.045561627776179475,0.3930847497588005,0.6018559510209405,0.003973456193499979,1,0.28985733740861136,0.800141661831176,0.24127449383922264,0,0,0,0,0,0,0,1
XRP/USDT,2026-01-01,-0.013464735691576402,-0.17242390626423276,-0.044984645163625006,0.4392486221351626,0.5677477362252168,0.005127910408107367,1,0.528421939251327,0.5781355374531505,0.21644768338741427,0,0,0,0,0,0,0,1
XRP/USDT,2026-01-02,0.047881212151056105,-0.15109823320204144,-0.04205365690587393,0.560773079651066,0.5145157972714096,0.009607034239012126,1,1.1946429036007418,1.6930461774694343,0.1394688325277792,0,0,0,0,0,0,0,1
XRP/USDT,2026-01-03,0.04841773260856284,-0.14041173004821886,-0.04169023269617238,0.5697085106187071,0.47709134110202345,0.012672796918350623,1,1.082066226799136,0.9700888905515075,0.1330888910910711,0,0,0,0,0,0,0,1
XRP/USDT,2026-01-04,0.07735164516093154,-0.12320377054666262,-0.03990391486662709,0.6228658316463899,0.40946427055348594,0.015928984133475307,1,1.1253573822428504,1.4854547826228253,0.09369171170309434,0,0,0,0,0,0,0,1
XRP/USDT,2026-01-05,0.1860597069620115,-0.08788703980476947,-0.034594688260524406,0.7434682147520567,0.2685871992636151,0.022663072200883344,0,1.25292048810099,2.563841651393617,-0.025981770167816658,0,0,0,0,0,0,1,0
XRP/USDT,2026-01-06,0.14614970498955346,-0.07253898089073062,-0.03442320810631868,0.7024137779784547,0.2891974038167432,0.026212424221485408,0,1.0121582753160374,3.0052953159024614,-0.007551427827445474,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-07,0.06939824777234979,-0.0687461373829144,-0.03614098270612031,0.590806844003713,0.3247653744123351,0.024495713306400994,0,0.7630405986112645,1.2931543390079479,0.05591725539086658,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-08,0.043606201854175713,-0.06486092964815879,-0.036494175034869285,0.5613326266731616,0.3422986173293579,0.020243189459197206,0,0.6728515195524465,1.73942355737413,0.07705350414468713,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-09,0.02719353700789515,-0.062458420490480976,-0.0366741236629187,0.5425405287702213,0.3500371398245652,0.015553947064040438,0,0.6088190168535729,1.2634291174376517,0.09113465025288664,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-10,0.02229255185251652,-0.059938950269246616,-0.036478418368936394,0.5389240423724144,0.3482672247024506,0.011437751444206164,0,0.5797224664279625,0.34281706427073355,0.09379633615535464,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-11,0.012986400930752231,-0.058820442350714035,-0.03651972199438768,0.5269091492694846,0.3579619116487807,0.007705040680435696,0,0.5323172134065649,0.5601306041096251,0.16519643287539154,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-12,0.00269230109053766,-0.05899050717579452,-0.036693203595427125,0.5113726427026296,0.35810801659822533,0.004203557360051226,0,0.4726404338836368,1.1990624273948098,0.17682570593962998,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-13,0.051409625083904134,-0.049709708060036224,-0.03431542794237669,0.5833357012207141,0.38058138352924703,0.004819413185964236,0,0.6430263719043438,1.199356446972377,0.11623181713230181,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-14,0.034923780929794326,-0.04617380808525452,-0.034317641577146396,0.5624538474725402,0.3914311598274308,0.0042421697001148,0,0.562398909514507,1.3640400897690552,0.12984949051135813,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-15,0.0051163205730856,-0.0470132377818619,-0.03506230804809797,0.5163151907481607,0.42785969719875966,0.0017257792025419294,0,0.37621857290351024,0.8998831521145054,0.16273029005724174,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-16,-0.00022654944763108852,-0.04729777608363943,-0.03502396052289454,0.5080802093846206,0.4939169546150374,-0.0005102133948679242,0,0.327232414566908,0.6023499286058518,0.16897185414450125,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-17,-0.0022618038416199193,-0.04754968137128816,-0.03488638373246669,0.5044116765391727,0.5128324982763013,-0.002187856560876069,0,0.2977246292482573,0.307321301654822,0.17163491832678973,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-18,-0.03354097105760483,-0.05326345971108424,-0.03612439888542347,0.45092226786842204,0.4798269005552998,-0.005681727622124638,0,0.13983509418422702,0.46444369794634893,0.21381942352114078,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-19,-0.03283475004232895,-0.05695892869834451,-0.036208636334319,0.44707702034892927,0.34853056267090915,-0.007853352325416365,0,0.12958487536136332,1.5077843708659735,0.10392749244712998,0,0,0,1,0,0,0,0
XRP/USDT,2026-01-20,-0.07256469272942959,-0.06851010738636687,-0.03831848885110924,0.38433050262355245,0.39384406130448324,-0.01260430139384123,1,-0.12441476394775122,1.167122746821648,0.16000000000000011,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-21,-0.040255602300335994,-0.07011424697907911,-0.03725179299291652,0.4355211788558828,0.4990483409868473,-0.012441543870830553,1,0.13530001604647246,1.291481409359928,0.12569316081330875,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-22,-0.047362713838056084,-0.07529186497344169,-0.03784163039332871,0.4198566371356696,0.48070262890714305,-0.012929864296794281,1,0.12547202920277578,0.5542593516037979,0.13973799126637562,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-23,-0.04486041506201044,-0.07911825336019736,-0.03804027377189268,0.4171635635740194,0.47723136331356586,-0.012654317416352177,1,0.17057043151930518,0.6836921787081095,0.14211294019587423,0,0,0,1,0,0,0,0
XRP/USDT,2026-01-24,-0.04317441785274894,-0.08253601287067142,-0.03826431713571408,0.4133800329749574,0.4733507153780397,-0.01201643366680067,1,0.20318384187966085,0.2539659308570899,0.14527503526093102,0,0,0,0,0,0,0,0
XRP/USDT,2026-01-25,-0.07525286965565964,-0.09343793377365998,-0.04026180684117923,0.3610193915589977,0.44847274198326353,-0.01414837263749456,1,0.07163186446443554,0.9062304460065407,0.19437786010023983,0,0,0,0,0,0,0,0
